Pillar Box,MACAULAY BUILDINGS,BA2,34,BOX800128,376408,163902,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:45,51.3736698010877,-2.34032171822656
Pillar Box,BATHWICK HILL,BA2,164,BOX800016,376243,164564,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:00,51.3796152335671,-2.3427366244397
Pillar Box,CLEVELAND WALK,BA2,68,BOX800051,376065,164723,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:00,51.38103736053,-2.34530490656308
Pillar Box,WOODHILL PLACE,BA2,10,BOX800256,376852,164324,BA COLL - BATH,2603,Lamp Box Pier,17:00,11:45,51.3774825672518,-2.33397074432534
Pillar Box,BATHAMPTON LANE,BA2,143,BOX800011,376885,165961,BA COLL - BATH,2603,B Type,17:15,12:15,51.3922029310818,-2.33360370466028
Pillar Box,MINSTER WAY,BA2,315,BOX800138,376325,165600,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:30,51.388933817172,-2.34162784413573
Pillar Box,CLEVELAND WALK (MIDDLE),BA2,172,BOX800052,376248,165040,BA COLL - BATH,2603,B Type,17:30,12:00,51.3838953748217,-2.3426967700047
Pillar Box,NORTH ROAD (BATHWICK),BA2,131,BOX800153,376037,165372,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:30,51.386871621509,-2.34575122718471
Pillar Box,BATHWICK STREET P.O.,BA2,1002,BOX800018,375569,165377,BA COLL - BATH,2603,Penfold,17:15,12:15,51.3868965287057,-2.35247688914854
Pillar Box,PULTENEY STREET,BA2,146,BOX800174,375535,165150,BA COLL - BATH,2603,Penfold,17:30,12:00,51.3848540011823,-2.35294976747431
Pillar Box,SYDNEY PLACE,BA2,18,BOX800219,375742,165163,BA COLL - BATH,2603,B Type,17:30,12:00,51.3849798175266,-2.34997613119443
Pillar Box,LAURA PLACE,BA2,145,BOX800119,375273,165005,BA COLL - BATH,2603,Penfold,17:30,12:00,51.3835388352323,-2.35670448439594
Pillar Box,SAINT JOHNS ROAD,BA2,5,BOX800188,375241,165354,BA COLL - BATH,2603,B Type,17:00,12:00,51.3866754436444,-2.35718874744973
Pillar Box,WIDCOMBE HILL,BA2,149,BOX800252,375767,164083,BA COLL - BATH,2603,B Type,17:30,12:45,51.375270127185,-2.34954285882866
Pillar Box,SAINT MARKS ROAD,BA2,46,BOX800267,375271,164207,BA COLL - BATH,2603,B Type,17:30,13:00,51.3763635777649,-2.35667741020618
Pillar Box,WIDCOMBE PARADE P.O.,BA2,1016,BOX800253,375450,164225,BA COLL - BATH,2603,Penfold,17:30,11:30,51.376533229195,-2.35410695993938
Pillar Box,LYNCOMBE HILL,BA2,15,BOX800126,375423,164056,BA COLL - BATH,2603,Lamp Box Pier,17:30,13:00,51.3750125004741,-2.35448312656417
Pillar Box,FORESTER ROAD,BA2,223,BOX800084,375708,165588,BA COLL - BATH,2603,K Type,17:30,12:15,51.3887997167729,-2.35049391609422
Pillar Box,WELLS ROAD,BA2,83,BOX800243,374715,164305,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:00,51.3772201342319,-2.36467248245886
Pillar Box,LOWER OLDFIELD PARK,BA2,151,BOX800124,374285,164293,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:45,51.3770928344185,-2.37084954155884
Pillar Box,JUNCTION ROAD,BA2,103,BOX800107,374046,164260,BA COLL - BATH,2603,B Type,17:30,11:30,51.3767851922565,-2.37428088962284
Pillar Box,UPPER OLDFIELD PARK,BA2,161,BOX800233,374355,164103,BA COLL - BATH,2603,B Type,17:30,13:00,51.3753876427778,-2.36983005884321
Pillar Box,OLD MIDFORD ROAD,BA2,35,BOX800160,375967,160784,BA COLL - BATH,2603,Lamp Box Pier,12:00,12:00,51.3456157739793,-2.34644549795383
Pillar Box,QUEENS DRIVE,BA2,301,BOX800177,375070,162585,BA COLL - BATH,2603,B Type,17:30,12:00,51.3617706057257,-2.35945089337237
Pillar Box,MEARE ROAD,BA2,162,BOX800132,375117,162902,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:00,51.3646229705535,-2.35879814466098
Pillar Box,BRADFORD ROAD (MOD),BA2,221,BOX800027,375508,162402,BA COLL - BATH,2603,B Type,17:30,12:00,51.3601443103809,-2.35314746705788
Pillar Box,BRADFORD ROAD P.O.,BA2,1008,BOX800028,375073,162276,BA COLL - BATH,2603,Penfold,17:15,12:00,51.3589923742125,-2.35938604653902
Pillar Box,ABBEY CEMETERY,BA2,12,BOX800000,375789,163763,BA COLL - BATH,2603,B Type,17:30,12:45,51.3723938038207,-2.34920488463196
Pillar Box,GREENWAY LANE,BA2,225,BOX800089,375134,163603,BA COLL - BATH,2603,B Type,17:30,12:45,51.3709267305991,-2.35860323191231
Pillar Box,LYNCOMBE VALE ROAD,BA2,191,BOX800127,375378,163592,BA COLL - BATH,2603,B Type,17:30,12:45,51.3708385071203,-2.35509732453169
Pillar Box,PERRYMEAD,BA2,79,BOX800168,375606,163388,BA COLL - BATH,2603,B Type,17:30,12:45,51.3690141362842,-2.3518079658429
Pillar Box,SYDNEY BUILDINGS,BA2,42,BOX800218,375860,164658,BA COLL - BATH,2603,B Type,17:30,12:15,51.3804441932631,-2.34824601301034
Pillar Box,PULTENEY ROAD,BA2,111,BOX800173,375660,164622,BA COLL - BATH,2603,B Type,17:30,12:15,51.3801119196494,-2.35111719895161
Pillar Box,CROSS KEYS,BA2,196,BOX800064,374807,161837,BA COLL - BATH,2603,B Type,17:30,12:30,51.3550333301246,-2.36317499361096
Pillar Box,SOUTHSTOKE,BA2,275,BOX800208,374709,161280,BA COLL - BATH,2603,C Type (Double Aperture),12:00,12:00,51.3500207042268,-2.36454253247349
Pillar Box,ENTRY HILL (LOWER),BA2,101,BOX800077,374718,162960,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:00,51.3651267725618,-2.36453326487949
Pillar Box,ENTRY HILL (UPPER),BA2,122,BOX800078,374777,162239,BA COLL - BATH,2603,A Type,17:30,12:00,51.3586465638168,-2.36363444132896
Pillar Box,MIDFORD ROAD (GLASSHOUSE),BA2,186,BOX800134,374486,162053,BA COLL - BATH,2603,B Type,17:30,12:30,51.3569610968894,-2.36780022786377
